Q000647	A.1 = 1-10	10	3	1 2 3 4 5 6 7 8 9 10	…… of my …… is holy. I am she who directs ……. …… genitals ……. …… is perfect for august status. Subduing ……, fixing my gaze ……, I am she who directs ……. @gap{3 lines fragmentary}
Q000647	A.11 = 11-21	11	4	11 12 13 14 15 16 17 18 19 20 21	…… my genitals ……, my …… which is seemly for a deity, …… of my buttocks, my brightly coloured ……, …… of my buttocks, my …… established by ……, my …… ordered by ……, my …… which befits the palace, my …… which passes the time ……, …… is racing. @wDN{Dumuzid} brings …….
Q000647	A.22 = 22-27	6	6	22 23 24 25 26 27	I gazed over all the people, and chose @wDN{Dumuzid} as god of the Land. For @wDN{Dumuzid}, beloved by @wDN{Enlil}, I exalted his name and decreed his destiny. My mother cherishes him constantly, and my father speaks his praise.
Q000647	A.28 = 28-35	8	4	28 29 30 31 32 33 34 35	I bathed and rubbed myself with soap for him, standing at the washing basin. For him I straightened my clothes as the garments of power, I reinforced for him the noble vestments. I put ……, I loosened …… @gap{2 lines fragmentary} @gap{approx. 7 lines missing}
Q000647	B.1 = 1-9	9	5	1 2 3 4 5 6 7 8 9	The queen ……. Outside the city, the house …… lapis lazuli ……. In my sanctuary, …… in prayer, in holy prayer, ……. I am @wDN{Inana} …… powerful garment. The @fsux{gala} singer …… in song, the musician performs a hymn. My bridegroom rejoices beside me, the @varh[t40816.v1]{wild bull } @vart[t40816.v2,t40816.v1]{@varn{1 ms. has instead:} lord } @wDN{Dumuzid} rejoices beside me.
Q000647	B.10 = 10-17	8	5	10 11 12 13 14 15 16 17	…… a desire in laudatory words. The lady of all the lands ……, who raises up prayers in @wSN{Nibru} ……, who lowers prayers ……, the lady praises herself; the @fsux{gala} singer …… in song. @wDN{Inana} praises …… her genitals in song:
Q000647	B.18 = 18-28	11	7	18 19 20 21 22 23 24 25 26 27 28	@q[Inana,Dumuzi]{“These genitals, ……, like a horn, …… a great waggon, this moored Boat of Heaven …… of mine, clothed in beauty like the new crescent moon, this waste land abandoned in the desert ……, this field of ducks where my ducks sit, this high well-watered field of mine: my own genitals, the maiden's, a well-watered opened-up mound -- who will be their ploughman? My genitals, the lady's, the moist and well-watered ground -- who will put an ox there?”}
Q000647	B.29 = 29-30	2	8	29 30	@q[Dumuzid,Inana]{“Lady, the king shall plough them for you; @wDN{Dumuzid} the king shall plough them for you.”}
Q000647	B.31 = 31-34	4	4	31 32 33 34	@q[Inana,Dumuzid]{“Plough in my genitals, man of my heart!”} …… bathed her holy hips, …… holy ……, the holy basin @gap{1 line fragmentary} @gap{approx. 3 lines missing}
Q000647	C.1 = 1-11	11	3	1 2 3 4 5 6 7 8 9 10 11	@wDN{Ninegala}, the holy ……. @gap{5 lines fragmentary} The holy embrace ……. Fresh fruits and shoots ……. As she arises from the king's embrace, the flax rises up with her, the barley rises up with her. With her, the desert is filled with a glorious garden.
Q000647	C.12 = 12-17	6	4	12 13 14 15 16 17	His wife dwelt happily with him in @wTN{E-namtila}, the king's house; @wDN{Inana} dwelt happily with him in @wTN{E-namtila}, @wDN{Dumuzid's} house. Rejoicing in his house, @wDN{Inana} pleads with the king:
Q000647	C.18 = 18-27	10	8	18 19 20 21 22 23 24 25 26 27	@q[Inana,Dumuzid]{“Make the milk yellow for me, my bridegroom, make the milk yellow for me, and I will drink the milk with you, my bridegroom! Wild bull @wDN{Dumuzid}, make the milk yellow for me, and I will drink the milk with you, my bridegroom! …… the goat's milk …… the fold; lord of all things, fill my holy churns. @wDN{Dumuzid}, …… camel's milk. The milk of the camels ……. Their butter and milk are sweet, ……. Lord @wDN{Dumuzid}, …… I will drink the milk with you.”}
Q000647	C.28 = 28-42	15	6	28 29 30 31 32 33 34 35 36 37 38 39 40 41 42	@q[Dumuzid,Inana]{“My spouse, …… the pleasant building. @wDN{Inana}, I will place them at your disposal, I will place them there before you in your @wTN{E-namtila}, the amazing source of the Land's radiance, the house where the destiny of all the lands is decreed, where the living people are correctly guided. @wDN{Ninegala}, I will place them at your disposal, I will place them there before you in your @wTN{E-namtila}. @wDN{Inana}, I will place them at your disposal in @wTN{E-namtila}, the building which grants long life. I will place them there before you in your @wTN{E-namtila}. @gap{3 lines missing} @gap{1 line fragmentary} ”}
Q000647	C.43 = 43-47	5	4	43 44 45 46 47	Inside ……, @wTN{E-namtila} ……. @wDN{Ningal} faithfully ……: @q[Ningal,Dumuzid]{“I will give you life unto distant days, @wDN{Dumuzid}, the desire and love of @wDN{Inana}.”}
Q000647	C.48 = 48-66	19	3	48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66	@q[Dumuzid,Inana]{“@wDN{Inana}, I will place them at your disposal, I will place them there before you in your @wTN{E-namtila}, the house whose splendour covers the Land, the house in which the purification rites are most holy, the house with appropriately grand treasures.”} …… with his butter and cheese, …… will place at your disposal there ……. @gap{11 lines fragmentary} …… of @wDN{Inana}.
Q000647	D.1 = 1-13	13	4	1 2 3 4 5 6 7 8 9 10 11 12 13	@gap{beginnings of 13 fragmentary lines} @gap{unknown no. of lines missing}
