Q000715	A.1 = 1-10	10	11	1 2 3 4 5 6 7 8 9 10	@wDN{Ninlil}, comprehensively replete with numerous divine powers! Equal to the Great Mountain; deciding destinies with Lord @wDN{Nunamnir}; suited to the Great Lion; pre-eminent over heaven and earth! Joyous princess, lady with the princely divine powers; conveying terror; wise with advice! Mother @wDN{Ninlil}, whose speech is a storm, you are a pleasure to @wDN{Enlil's} heart -- he has embraced you! Overseeing everything, Lord @wDN{Nunamnir} loves you. You occupy a holy dais, Mother @wDN{Ninlil}; you provide the …… of prosperity. All the great lords and sovereigns have paid homage to you. Riding in princely style under a broad shelter in coolness, Mother @wDN{Ninlil}, you are the goddess who provides the divine powers of joy and prosperity.
Q000715	A.11 = 11	1	1	11	@fsux{Sa-gida}.
Q000715	B.12 = 12	1	19	12	@wDN{Ninlil}, you are more majestic than the other great gods, you are elevated with great and terrifying divine powers.
Q000715	B.13 = 13	1	2	13	Its @fsux{ŋišgiŋal}.
Q000715	C.14 = 14-26	13	4	14 15 16 17 18 19 20 21 22 23 24 25 26	…… equal to the great gods, @gap{1 line fragmentary} @gap{approx. 6 lines missing} @gap{1 line fragmentary} Mother @wDN{Ninlil}, righteous woman of @wDN{Enlil}, you dwell in the @wTN{Ki-ur}. In his heart filled with pleasure at your joyous divine powers, he has embraced you. The @wDN{Enki} and @wDN{Ninki} deities have perfected their divine powers throughout all countries for you. My lady, your speech is majestic -- take pleasure in your @wTN{E-kur}!
Q000715	C.27 = 27	1	1	27	@fsux{Sa-ŋara}.
Q000715	D.28 = 28	1	10	28	Good woman, Mother @wDN{Ninlil}, you ride across heaven and earth.
Q000715	D.29 = 29	1	2	29	Its @fsux{ŋišgiŋal}.
Q000715	E.30 = 30-32	3	13	30 31 32	My lady, unique and outstanding goddess throughout heaven and earth! Mother @wDN{Ninlil}, majestic lady, unique and outstanding goddess throughout heaven and earth! In his heart filled with pleasure at your joyous divine powers you are his beloved, …… into the future.
Q000715	E.33 = 33	1	2	33	Its @fsux{uru}.
Q000715	E.34 = 34	1	4	34	An @fsux{adab} of @wDN{Ninlil}. @notep{lines 33 and 34 are written as one line in source}
