Q000713	A.1 = 1-5	5	7	A.1 A.2 A.3 A.4 A.5	They …… stood around her. The holy and pure divine powers befit @wDN{Ninisina}, lady of the great divine powers. Her divine powers are divine powers bestowed on her by @wDN{An}. The Great Mountain @wDN{Enlil} determined a fate for her.
Q000713	A.6 = 6-15	10	8	A.6 A.7 A.8 A.9 A.10 A.11 A.12 A.13 A.14 A.15	Having left the temple of @wDN{Enlil}, she entered @wSN{Eridug}, the pleasant place, and took her seat in the @fsux{abzu} shrine. Her father, @wDN{Enki}, seated her upon his knees. He truly cherished @wDN{Ninisina} -- as soon as …… took a fancy to jewels of @fsux{šuba} stone, they were hung around the neck of @wDN{Ninisina}; as soon as she took a fancy to a white linen garment, he dressed the daughter of holy @wDN{An} in it. Lord @wDN{Nudimmud} determined a fate for her. @gap{unknown no. of lines missing}
Q000713	B.1 = 1-2	2	6	B.1 B.2	She lay down with him on …… and spent time joyously with him.
Q000713	B.3 = 3-9	7	7	B.3 B.4 B.5 B.6 B.7 B.8 B.9	@q[Enlil,Ninisina]{“…… with your beloved spouse, Lord @wDN{Pabilsaŋ}, …… your chosen ……!”} This is what the Great Mountain @wDN{Enlil} determined as her fate for …… perfect with the great divine powers, the fifty divine powers, …… perfect …… adorned with jewels of @fsux{šuba} stone, the lady whose great name …….
Q000713	B.10 = 10-12	3	4	B.10 B.11 B.12	In the shrine of @wSN{Nibru}, @wTN{Dur-an-ki}, the place of @wDN{Enlil}, she is …… indeed. @gap{unknown no. of lines missing}
Q000713	C.1 = 1-10	10	6	C.1 C.2 C.3 C.4 C.5 C.6 C.7 C.8 C.9 C.10	…… she is indeed ……. In ……, the …… of @wDN{An}, …… she is indeed @wDN{Ŋatumdug}. In ……, her …… that reaches the heavens, she is indeed ……, the firstborn child. In …… @wSN{Ŋirsu}, the shrine which first brought forth the seed of mankind, my lady is indeed Mother @wDN{Bau}. In …… @wSN{Umma}, in the @wTN{Šeg-kuršaga}, …… she is indeed ……. In …… @gap{unknown no. of lines missing}
Q000713	D.1 = 1-2	2	11	D.1 D.2	In ……, a dragon lying in wait for men, a …… sticking out its tongue at everybody, my lady is indeed @wDN{Nungal}.
Q000713	D.3 = 3-11	9	4	D.3 D.4 D.5 D.6 D.7 D.8 D.9 D.10 D.11	My lady entered @wSN{Lagaš}. With her beloved spouse, Lord @wDN{Pabilsaŋ}, she …… the holy city, her chosen place. All the …… were drinking and enjoying ……. She gave them ……. She lay down with him on …… and spent time joyously with him.
Q000713	D.12 = 12	1	8	D.12	…… @wDN{Ninisina}, it is sweet to praise you.
Q000713	D.13 = 13	1	3	D.13	…… of @wDN{Ninisina}.
